initial_capital,risk_per_trade,open_range_min,stop_loss_pct,take_profit_pct,expiration_days,sigma,max_trades,max_minutes_in_trade,max_daily_loss_pct,max_portfolio_cap,max_drawdown_pct,max_consecutive_losses,trailing_stop_pct,decay_threshold,Sharpe Ratio,Max Drawdown,Win Rate,Final Portfolio Value,Final Strategy Return,Total Trades
29.0,25000.0,0.1,10.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,56.33,98495.54,100.0,1059
30.0,25000.0,0.1,10.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,43.52,100000.0,100.0,411
31.0,25000.0,0.1,10.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,45.13,98280.1,100.0,1072
32.0,25000.0,0.1,10.0,0.15,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,44.77,84553.68,100.0,411
33.0,25000.0,0.1,10.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.13,-75.0,48.52,100000.0,100.0,1046
34.0,25000.0,0.1,10.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-72.2,47.56,89915.71,100.0,411
35.0,25000.0,0.1,10.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,49.08,100000.0,100.0,1034
36.0,25000.0,0.1,15.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-59.41,38.58,53618.43,100.0,394
37.0,25000.0,0.1,15.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,37.1,84956.19,100.0,1081
38.0,25000.0,0.1,15.0,0.05,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-53.46,41.37,53372.71,100.0,394
39.0,25000.0,0.1,15.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,37.61,95636.16,100.0,1069
41.0,25000.0,0.1,15.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,40.54,100000.0,100.0,1048
42.0,25000.0,0.1,15.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-63.78,27.16,40969.44,100.0,394
43.0,25000.0,0.1,15.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,27.85,73630.73,100.0,1063
44.0,25000.0,0.1,15.0,0.05,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-47.38,29.95,30241.35,100.0,394
45.0,25000.0,0.1,15.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,31.07,100000.0,100.0,1046
46.0,25000.0,0.1,15.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.0,-45.12,31.89,25602.66,100.0,392
47.0,25000.0,0.1,15.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-71.13,32.62,86588.16,100.0,1031
48.0,25000.0,0.1,15.0,0.1,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,52.56,95792.46,100.0,391
49.0,25000.0,0.1,15.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,50.38,90080.76,100.0,1052
50.0,25000.0,0.1,15.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-67.97,54.36,78049.76,100.0,390
51.0,25000.0,0.1,15.0,0.1,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,51.35,93099.04,100.0,1040
52.0,25000.0,0.1,15.0,0.1,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,53.47,99673.66,100.0,389
53.0,25000.0,0.1,15.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,51.76,100000.0,100.0,1025
54.0,25000.0,0.1,15.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,39.33,98715.09,100.0,391
55.0,25000.0,0.1,15.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,40.16,98772.26,100.0,1034
56.0,25000.0,0.1,15.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-68.54,42.31,53897.17,100.0,390
57.0,25000.0,0.1,15.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,43.1,100000.0,100.0,1016
58.0,25000.0,0.1,15.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-68.85,43.7,56656.1,100.0,389
59.0,25000.0,0.1,15.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,44.51,100000.0,100.0,1002
61.0,25000.0,0.1,15.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-75.0,58.66,77902.51,100.0,1035
62.0,25000.0,0.1,15.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,58.35,100000.0,100.0,389
63.0,25000.0,0.1,15.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,57.14,99877.36,100.0,1024
64.0,25000.0,0.1,15.0,0.15,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,59.02,100000.0,100.0,389
65.0,25000.0,0.1,15.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,57.03,99548.78,100.0,1012
66.0,25000.0,0.1,15.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,46.23,100000.0,100.0,388
67.0,25000.0,0.1,15.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,46.31,100000.0,100.0,1021
68.0,25000.0,0.1,15.0,0.15,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,47.3,90651.77,100.0,389
69.0,25000.0,0.1,15.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,49.5,100000.0,100.0,1002
70.0,25000.0,0.1,15.0,0.15,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-70.57,48.71,80575.69,100.0,389
71.0,25000.0,0.1,15.0,0.15,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,49.19,100000.0,100.0,991
72.0,25000.0,0.1,20.0,0.05,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-72.5,35.58,58871.34,100.0,385
73.0,25000.0,0.1,20.0,0.05,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.06,-75.0,36.95,90537.45,100.0,1061
74.0,25000.0,0.1,20.0,0.05,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-61.27,38.54,35151.38,100.0,384
75.0,25000.0,0.1,20.0,0.05,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-74.72,36.76,86335.06,100.0,1050
76.0,25000.0,0.1,20.0,0.05,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-54.19,37.34,30237.86,100.0,383
77.0,25000.0,0.1,20.0,0.05,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,40.16,91896.07,100.0,1027
78.0,25000.0,0.1,20.0,0.05,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-72.98,25.97,41190.1,100.0,385
79.0,25000.0,0.1,20.0,0.05,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,28.48,82678.62,100.0,1043
81.0,25000.0,0.1,20.0,0.05,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,30.44,100000.0,100.0,1025
82.0,25000.0,0.1,20.0,0.05,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,-0.01,-61.66,28.98,19522.16,100.0,383
83.0,25000.0,0.1,20.0,0.05,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,33.1,100000.0,100.0,1010
84.0,25000.0,0.1,20.0,0.1,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,49.21,68486.81,100.0,381
85.0,25000.0,0.1,20.0,0.1,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.07,-75.0,49.76,97421.03,100.0,1030
86.0,25000.0,0.1,20.0,0.1,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,52.63,64553.95,100.0,380
88.0,25000.0,0.1,20.0,0.1,0.1,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.04,-75.0,51.72,78965.29,100.0,380
89.0,25000.0,0.1,20.0,0.1,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,50.6,88350.78,100.0,1005
90.0,25000.0,0.1,20.0,0.1,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,36.41,49971.18,100.0,381
91.0,25000.0,0.1,20.0,0.1,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.09,-75.0,39.76,96134.42,100.0,1014
92.0,25000.0,0.1,20.0,0.1,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.01,-74.84,39.47,43558.37,100.0,380
93.0,25000.0,0.1,20.0,0.1,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,42.64,98628.74,100.0,993
94.0,25000.0,0.1,20.0,0.1,0.2,3.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.02,-74.56,42.74,52744.44,100.0,380
95.0,25000.0,0.1,20.0,0.1,0.2,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.08,-75.0,44.56,100000.0,100.0,984
96.0,25000.0,0.1,20.0,0.15,0.1,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,57.29,85103.99,100.0,379
97.0,25000.0,0.1,20.0,0.15,0.1,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.11,-75.0,58.05,95996.0,100.0,1015
98.0,25000.0,0.1,20.0,0.15,0.1,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,57.41,84507.77,100.0,379
99.0,25000.0,0.1,20.0,0.15,0.1,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.1,-75.0,56.63,87872.73,100.0,1006
101.0,25000.0,0.1,20.0,0.15,0.1,3.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,56.36,96481.48,100.0,992
102.0,25000.0,0.1,20.0,0.15,0.2,1.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.05,-75.0,44.0,57529.34,100.0,378
103.0,25000.0,0.1,20.0,0.15,0.2,1.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,46.52,93711.49,100.0,998
104.0,25000.0,0.1,20.0,0.15,0.2,2.0,0.2,1.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.03,-75.0,44.97,59823.21,100.0,379
105.0,25000.0,0.1,20.0,0.15,0.2,2.0,0.2,3.0,60.0,0.15,4.0,0.7,7.0,0.25,0.03,0.12,-75.0,49.64,100000.0,100.0,979
